Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	Lung	3891	7	0.27961867566666	1	ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000073756:ENSG00000157388:ENSG00000173175:ENSG00000169418
DEG.twoside	Minor_Salivary_Gland	2966	13	4.32544847763065e-05	0.00233574217792055	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000169418:ENSG00000198626
DEG.twoside	Muscle_Skeletal	7033	13	0.125772365073972	1	ENSG00000154229:ENSG00000070808:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000101333:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.twoside	Nerve_Tibial	4977	10	0.120448995560268	1	ENSG00000154229:ENSG00000166501:ENSG00000070808:ENSG00000067900:ENSG00000110092:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000157388:ENSG00000173175
DEG.twoside	Ovary	5141	10	0.142880064706736	1	ENSG00000137764:ENSG00000154229:ENSG00000148660:ENSG00000197122:ENSG00000110092:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000169418
DEG.twoside	Pancreas	9289	15	0.25024812129679	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Pituitary	5035	10	0.128116178940969	1	ENSG00000166501:ENSG00000070808:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000101333:ENSG00000157388:ENSG00000106617:ENSG00000157542
DEG.twoside	Prostate	2735	6	0.164658061674459	1	ENSG00000070808:ENSG00000197122:ENSG00000110092:ENSG00000073756:ENSG00000157388:ENSG00000173175
DEG.twoside	Skin_Not_Sun_Exposed_Suprapubic	4398	11	0.0239189538739011	1	ENSG00000154229:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175
DEG.twoside	Skin_Sun_Exposed_Lower_leg	4319	8	0.228395143343157	1	ENSG00000154229:ENSG00000166501:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000151067:ENSG00000173175
DEG.twoside	Small_Intestine_Terminal_Ileum	3142	5	0.441935642169277	1	ENSG00000166501:ENSG00000197122:ENSG00000110092:ENSG00000198626:ENSG00000067191
DEG.twoside	Spleen	4638	9	0.166319352730597	1	ENSG00000166501:ENSG00000145349:ENSG00000073756:ENSG00000101333:ENSG00000157388:ENSG00000173175:ENSG00000169418:ENSG00000198626:ENSG00000067191
DEG.twoside	Stomach	3087	5	0.425739284182085	1	ENSG00000169032:ENSG00000070808:ENSG00000197122:ENSG00000073756:ENSG00000067191
DEG.twoside	Testis	8608	15	0.146181603190696	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000145349:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000110092:ENSG00000150995:ENSG00000123104:ENSG00000101333:ENSG00000151067:ENSG00000182389:ENSG00000169418
DEG.twoside	Thyroid	4735	8	0.319202883375656	1	ENSG00000154229:ENSG00000166501:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000157388:ENSG00000173175:ENSG00000169418
DEG.twoside	Uterus	4817	11	0.0450278026972406	1	ENSG00000154229:ENSG00000166501:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000151067:ENSG00000169418:ENSG00000198626
DEG.twoside	Vagina	2626	4	0.499789010826684	1	ENSG00000166501:ENSG00000070808:ENSG00000197122:ENSG00000198626
DEG.twoside	Whole_Blood	7672	12	0.351972264031613	1	ENSG00000137764:ENSG00000154229:ENSG00000166501:ENSG00000145349:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000106617:ENSG00000067191
